id,track,artist,artist,month,year,posThen,posHighest,duration,tempo,timeSignature,mode,key,loudness,danceability,energy
3aIhJDHxr1kgTSnutJxPTH,PEANUT BUTTER JELLY,GALANTIS,GALANTIS,9,2015,7,7,203133,127.96,4,0,5,-3.247,0.708,0.945
4bAmAVdks2Y84VNVVLXFwN,SHOW ME LOVE,SAM FELDT,SAM FELDT,9,2015,8,2,180336,117.057,4,1,0,-5.825,0.596,0.666
78EQ5LZGgviMU9k0zrqv1r,OMEN,DISCLOSURE,DISCLOSURE,9,2015,9,6,196817,105.967,4,0,5,-4.838,0.615,0.781
2P4OICZRVAQcYAV2JReRfj,WAITING FOR LOVE,AVICII,AVICII,9,2015,10,4,230613,128.074,4,0,6,-3.847,0.573,0.732
7u9zFAWUAZy2vdVwAIAv5s,HOUSE EVERY WEEKEND,DAVID ZOWIE,DAVID ZOWIE,9,2015,11,1,182767,122.053,4,0,0,-7.061,0.791,0.574
66hayvUbTotekKU3H4ta1f,WHERE ARE U NOW,SKRILLEX,SKRILLEX,9,2015,12,1,250286,139.432,4,0,4,-4.038,0.432,0.781
46lFttIf5hnUZMGvjK0Wxo,RUNAWAY,GALANTIS,GALANTIS,9,2015,13,1,227074,126.008,4,1,1,-4.119,0.506,0.805
4DEakFTIhXT6JFyCsQUffd,THE PARTY,JOE STONE,JOE STONE,9,2015,14,9,185807,123.988,4,0,11,-4.299,0.688,0.92
4gek9UL5WceAq1qiZlhmGM,FIRESTONE,KYGO,KYGO,9,2015,15,1,226345,105.337,4,1,2,-10.831,0.4,0.323
6n7rJUcwmQDestMYXoSoZF,ALL CRIED OUT,BLONDE,BLONDE,9,2015,16,1,170716,122.056,4,0,0,-5.257,0.657,0.757
2KNs48RkU15cVJorCwYF6I,RATHER BE,CLEAN BANDIT,CLEAN BANDIT,9,2015,17,1,385920,124.998,4,1,11,-6.415,0.852,0.857
0b6wdul3A5sQNpIOv03OxP,OCEAN DRIVE,DUKE DUMONT,DUKE DUMONT,9,2015,18,18,206320,115.035,4,0,8,-5.049,0.689,0.709
3a0RuyCRfeZwly3mom48nP,REAL LOVE,CLEAN BANDIT,CLEAN BANDIT,9,2015,19,1,292578,104.96,4,0,9,-7.229,0.664,0.705
40jndh4Y9f3Z5VFmWnOq5l,THE NIGHTS,AVICII,AVICII,9,2015,20,1,282143,124.997,4,1,6,-5.989,0.695,0.837
5M9jOReAKGZ2AttVefFjTY,DON'T LOOK DOWN,MARTIN GARRIX,MARTIN GARRIX,9,2015,21,4,223140,127.991,4,1,0,-5.972,0.575,0.831
7aVG4mx83UDaczEmz1N1g3,SAVING MY LIFE,GORGON CITY,GORGON CITY,9,2015,22,22,215124,123.003,4,0,8,-7.643,0.68,0.788
1L85BiDXyI20zDaZvj3tIn,WAVES,MR PROBZ,MR PROBZ,9,2015,23,1,190846,119.99,4,1,1,-9.459,0.775,0.476
2Xhd1kYKj2aee7JR3nIlRe,GO,CHEMICAL BROTHERS,CHEMICAL BROTHERS,9,2015,24,10,260697,119.965,4,0,11,-3.714,0.749,0.899
6kz0HP2iwvmiRrLoxXvboC,PONY,TOUGH LOVE,TOUGH LOVE,9,2015,25,12,183753,124.024,4,0,6,-5.927,0.676,0.834
6JzCO4ZzxAXhY86vTcqM1Q,DESIRE,YEARS,YEARS,9,2015,26,5,268840,122.031,4,0,10,-5.075,0.556,0.87
4tZp15Dj8yJH3lyf0uh2A4,EASY LOVE,SIGALA,SIGALA,9,2015,27,27,228587,124.01,4,1,9,-2.887,0.696,0.955
46VKKXfpbJDi9aqhomNFrZ,FEEL GOOD,BLONDE,BLONDE,9,2015,28,19,191977,123.995,4,0,1,-3.164,0.64,0.916
4uIFFlh1PnohLMTOtM3TCd,WISH YOU WERE MINE,PHILIP GEORGE,PHILIP GEORGE,9,2015,30,1,277998,122.998,4,0,7,-4.626,0.708,0.844
7htf04U7Wx4NgP7bUyUxYF,WANNA DO,JOE WELLER,JOE WELLER,9,2015,31,11,203520,125.042,4,1,9,-9.3,0.645,0.488
0Ql116aOo946Ru9CSr5Xqg,OUTSIDE,CALVIN HARRIS,CALVIN HARRIS,9,2015,33,1,295293,125.992,4,0,2,-3.148,0.664,0.896
2Gk6OOoXq36uci6ATXDxIN,PRAYER IN C,LILLY WOOD,LILLY WOOD,9,2015,34,1,322688,123.004,4,1,0,-6.384,0.783,0.622
7kWhcGtsnHJun1PXS6Z43y,YOU KNOW YOU LIKE IT,DJ SNAKE,DJ SNAKE,9,2015,35,33,219742,98.01,4,0,5,-5.787,0.658,0.728
5tf1VVWniHgryyumXyJM7w,SUGAR,ROBIN SCHULZ,ROBIN SCHULZ,9,2015,36,36,219043,123.063,4,0,5,-5.098,0.636,0.815
0cRNe7YcNqTyXd09fkUcjM,BLAME,CALVIN HARRIS,CALVIN HARRIS,9,2015,37,1,257560,128.007,4,0,5,-4.318,0.653,0.933
29rBJWizgnVht4qXpHyDxh,WILLING & ABLE,DISCLOSURE,DISCLOSURE,9,2015,38,18,292760,199.737,4,0,5,-6.88,0.52,0.644
3PnOOmkxruDDAiMYZZTgO7,GOODBYE,FEDER,FEDER,9,2015,39,39,201939,120.057,4,0,6,-5.124,0.832,0.876
5QifrqmnjHzdOuBAheeeNU,SAY SOMETHING,KAREN HARDING,KAREN HARDING,9,2015,40,2,213135,119.993,4,1,7,-6.125,0.698,0.697
4tZp15Dj8yJH3lyf0uh2A4,EASY LOVE,SIGALA,SIGALA,10,2015,1,1,228587,124.01,4,1,9,-2.887,0.696,0.955
22mek4IiqubGD9ctzxc69s,HOW DEEP IS YOUR LOVE,CALVIN HARRIS,CALVIN HARRIS,10,2015,2,1,212640,122.003,4,0,11,-4.373,0.738,0.868
3aIhJDHxr1kgTSnutJxPTH,PEANUT BUTTER JELLY,GALANTIS,GALANTIS,10,2015,3,3,203133,127.96,4,0,5,-3.247,0.708,0.945
0dbQ4h3cs8QE5fOPMYdDrX,INTOXICATED,MARTIN SOLVEIG,MARTIN SOLVEIG,10,2015,4,2,159560,124.987,4,1,0,-4.008,0.792,0.688
6kOFGxdsjQaRdI6Elv96uQ,AIN'T NOBODY,FELIX JAEHN,FELIX JAEHN,10,2015,5,1,306947,118.002,4,1,0,-7.358,0.806,0.462
5kHiHWLcbsvTDtmHxBiaID,ARE YOU WITH ME,LOST FREQUENCIES,LOST FREQUENCIES,10,2015,6,1,138843,121.03,4,0,5,-9.882,0.776,0.574
5wldXGLEOoRXxMWJ8rIUWE,LEAN ON,MAJOR LAZER,MAJOR LAZER,10,2015,7,1,176561,98.007,4,0,7,-3.081,0.723,0.809
3XQ7KQwUQfiaTU44mCYALZ,GLITTERBALL,SIGMA,SIGMA,10,2015,8,2,226293,140.022,4,1,0,-4.762,0.492,0.75
78EQ5LZGgviMU9k0zrqv1r,OMEN,DISCLOSURE,DISCLOSURE,10,2015,9,6,196817,105.967,4,0,5,-4.838,0.615,0.781
66hayvUbTotekKU3H4ta1f,WHERE ARE U NOW,SKRILLEX,SKRILLEX,10,2015,10,1,250286,139.432,4,0,4,-4.038,0.432,0.781
4bAmAVdks2Y84VNVVLXFwN,SHOW ME LOVE,SAM FELDT,SAM FELDT,10,2015,11,2,180336,117.057,4,1,0,-5.825,0.596,0.666
2P4OICZRVAQcYAV2JReRfj,WAITING FOR LOVE,AVICII,AVICII,10,2015,12,4,230613,128.074,4,0,6,-3.847,0.573,0.732
7u9zFAWUAZy2vdVwAIAv5s,HOUSE EVERY WEEKEND,DAVID ZOWIE,DAVID ZOWIE,10,2015,13,1,182767,122.053,4,0,0,-7.061,0.791,0.574
46lFttIf5hnUZMGvjK0Wxo,RUNAWAY,GALANTIS,GALANTIS,10,2015,14,1,227074,126.008,4,1,1,-4.119,0.506,0.805
4q3Z5JhmptJ7EBykADaCLU,TWO MINDS,NERO,NERO,10,2015,15,9,214839,124.016,4,0,6,-4.074,0.652,0.861
4gek9UL5WceAq1qiZlhmGM,FIRESTONE,KYGO,KYGO,10,2015,16,1,226345,105.337,4,1,2,-10.831,0.4,0.323
7vqUr6K2Js9Paq4kdNSOm6,HERE FOR YOU,KYGO,KYGO,10,2015,18,8,244510,105.005,4,1,10,-5.995,0.68,0.772
0b6wdul3A5sQNpIOv03OxP,OCEAN DRIVE,DUKE DUMONT,DUKE DUMONT,10,2015,19,18,206320,115.035,4,0,8,-5.049,0.689,0.709
4DEakFTIhXT6JFyCsQUffd,THE PARTY,JOE STONE,JOE STONE,10,2015,20,9,185807,123.988,4,0,11,-4.299,0.688,0.92
7kbTZWt7DnzIzbkyzFE1PW,FOR A BETTER DAY,AVICII,AVICII,10,2015,21,17,206067,134.983,4,0,2,-3.408,0.635,0.834
1LrYRj1iFsm9QJ72YqPTLY,CHANGING,SIGMA,SIGMA,10,2015,22,1,205000,171.067,4,1,2,-3.85,0.5,0.813
6c4T1Dz9hwK5xat7eh3g8o,JADED,DISCLOSURE,DISCLOSURE,10,2015,23,23,274750,117.007,4,1,6,-5.13,0.807,0.835
2KNs48RkU15cVJorCwYF6I,RATHER BE,CLEAN BANDIT,CLEAN BANDIT,10,2015,24,1,385920,124.998,4,1,11,-6.415,0.852,0.857
5tf1VVWniHgryyumXyJM7w,SUGAR,ROBIN SCHULZ,ROBIN SCHULZ,10,2015,25,25,219043,123.063,4,0,5,-5.098,0.636,0.815
6n7rJUcwmQDestMYXoSoZF,ALL CRIED OUT,BLONDE,BLONDE,10,2015,26,1,170716,122.056,4,0,0,-5.257,0.657,0.757
3PnOOmkxruDDAiMYZZTgO7,GOODBYE,FEDER,FEDER,10,2015,27,27,201939,120.057,4,0,6,-5.124,0.832,0.876
0Ql116aOo946Ru9CSr5Xqg,OUTSIDE,CALVIN HARRIS,CALVIN HARRIS,10,2015,28,1,295293,125.992,4,0,2,-3.148,0.664,0.896
40jndh4Y9f3Z5VFmWnOq5l,THE NIGHTS,AVICII,AVICII,10,2015,29,1,282143,124.997,4,1,6,-5.989,0.695,0.837
1L85BiDXyI20zDaZvj3tIn,WAVES,MR PROBZ,MR PROBZ,10,2015,30,1,190846,119.99,4,1,1,-9.459,0.775,0.476
7kWhcGtsnHJun1PXS6Z43y,YOU KNOW YOU LIKE IT,DJ SNAKE,DJ SNAKE,10,2015,31,16,219742,98.01,4,0,5,-5.787,0.658,0.728
3usdTkRcpEDV27vpSUkvg6,RIO,NETSKY,NETSKY,10,2015,33,33,229240,173.125,4,1,0,-4.535,0.489,0.891
3a0RuyCRfeZwly3mom48nP,REAL LOVE,CLEAN BANDIT,CLEAN BANDIT,10,2015,34,1,292578,104.96,4,0,9,-7.229,0.664,0.705
46VKKXfpbJDi9aqhomNFrZ,FEEL GOOD,BLONDE,BLONDE,10,2015,35,19,191977,123.995,4,0,1,-3.164,0.64,0.916
6JzCO4ZzxAXhY86vTcqM1Q,DESIRE,YEARS,YEARS,10,2015,36,5,268840,122.031,4,0,10,-5.075,0.556,0.87
4nzUclEJiSUwQQcCCEbNAA,ALONE NO MORE,PHILIP GEORGE,PHILIP GEORGE,10,2015,37,37,173325,120.078,4,1,8,-4.552,0.381,0.921
5M9jOReAKGZ2AttVefFjTY,DON'T LOOK DOWN,MARTIN GARRIX,MARTIN GARRIX,10,2015,38,4,223140,127.991,4,1,0,-5.972,0.575,0.831
2Xhd1kYKj2aee7JR3nIlRe,GO,CHEMICAL BROTHERS,CHEMICAL BROTHERS,10,2015,39,10,260697,119.965,4,0,11,-3.714,0.749,0.899
7ivZqsjeVSJWXTIjuFo7uW,WAKE ME UP,AVICII,AVICII,10,2015,40,1,269546,123.96,4,1,2,-5.876,0.492,0.79
0YC3WfFZkZBpUeaHt4Eggk,TURN THE MUSIC LOUDER,KDA,KDA,11,2015,1,1,201455,122.984,4,0,5,-5.797,0.766,0.786
2egKQvoHiCJyHXn8lRlsrl,BE RIGHT THERE,SLEEPY TOM,SLEEPY TOM,11,2015,3,2,237051,124.972,4,1,7,-5.199,0.695,0.797
22mek4IiqubGD9ctzxc69s,HOW DEEP IS YOUR LOVE,CALVIN HARRIS,CALVIN HARRIS,11,2015,4,1,212640,122.003,4,0,11,-4.373,0.738,0.868
4tZp15Dj8yJH3lyf0uh2A4,EASY LOVE,SIGALA,SIGALA,11,2015,5,1,228587,124.01,4,1,9,-2.887,0.696,0.955
4nzUclEJiSUwQQcCCEbNAA,ALONE NO MORE,PHILIP GEORGE,PHILIP GEORGE,11,2015,6,1,173325,120.078,4,1,8,-4.552,0.381,0.921
3aIhJDHxr1kgTSnutJxPTH,PEANUT BUTTER JELLY,GALANTIS,GALANTIS,11,2015,7,3,203133,127.96,4,0,5,-3.247,0.708,0.945
4gek9UL5WceAq1qiZlhmGM,FIRESTONE,KYGO,KYGO,11,2015,8,1,226345,105.337,4,1,2,-10.831,0.4,0.323
5wldXGLEOoRXxMWJ8rIUWE,LEAN ON,MAJOR LAZER,MAJOR LAZER,11,2015,9,1,176561,98.007,4,0,7,-3.081,0.723,0.809
0dbQ4h3cs8QE5fOPMYdDrX,INTOXICATED,MARTIN SOLVEIG,MARTIN SOLVEIG,11,2015,10,2,159560,124.987,4,1,0,-4.008,0.792,0.688
5kHiHWLcbsvTDtmHxBiaID,ARE YOU WITH ME,LOST FREQUENCIES,LOST FREQUENCIES,11,2015,11,1,138843,121.03,4,0,5,-9.882,0.776,0.574
6kOFGxdsjQaRdI6Elv96uQ,AIN'T NOBODY,FELIX JAEHN,FELIX JAEHN,11,2015,12,1,306947,118.002,4,1,0,-7.358,0.806,0.462
7vqUr6K2Js9Paq4kdNSOm6,HERE FOR YOU,KYGO,KYGO,11,2015,13,8,244510,105.005,4,1,10,-5.995,0.68,0.772
66hayvUbTotekKU3H4ta1f,WHERE ARE U NOW,SKRILLEX,SKRILLEX,11,2015,14,1,250286,139.432,4,0,4,-4.038,0.432,0.781
78EQ5LZGgviMU9k0zrqv1r,OMEN,DISCLOSURE,DISCLOSURE,11,2015,15,6,196817,105.967,4,0,5,-4.838,0.615,0.781
2P4OICZRVAQcYAV2JReRfj,WAITING FOR LOVE,AVICII,AVICII,11,2015,16,4,230613,128.074,4,0,6,-3.847,0.573,0.732
4bAmAVdks2Y84VNVVLXFwN,SHOW ME LOVE,SAM FELDT,SAM FELDT,11,2015,17,2,180336,117.057,4,1,0,-5.825,0.596,0.666
3XQ7KQwUQfiaTU44mCYALZ,GLITTERBALL,SIGMA,SIGMA,11,2015,18,2,226293,140.022,4,1,0,-4.762,0.492,0.75
0b6wdul3A5sQNpIOv03OxP,OCEAN DRIVE,DUKE DUMONT,DUKE DUMONT,11,2015,19,13,206320,115.035,4,0,8,-5.049,0.689,0.709
0P6RjFd2HgG2AXJadQuGfE,WORKING FOR IT,ZHU,ZHU,11,2015,20,20,231813,99.951,4,0,5,-6.587,0.776,0.715
7u9zFAWUAZy2vdVwAIAv5s,HOUSE EVERY WEEKEND,DAVID ZOWIE,DAVID ZOWIE,11,2015,21,1,182767,122.053,4,0,0,-7.061,0.791,0.574
5tf1VVWniHgryyumXyJM7w,SUGAR,ROBIN SCHULZ,ROBIN SCHULZ,11,2015,22,20,219043,123.063,4,0,5,-5.098,0.636,0.815
46lFttIf5hnUZMGvjK0Wxo,RUNAWAY,GALANTIS,GALANTIS,11,2015,23,1,227074,126.008,4,1,1,-4.119,0.506,0.805
2KNs48RkU15cVJorCwYF6I,RATHER BE,CLEAN BANDIT,CLEAN BANDIT,11,2015,24,1,385920,124.998,4,1,11,-6.415,0.852,0.857
1LrYRj1iFsm9QJ72YqPTLY,CHANGING,SIGMA,SIGMA,11,2015,25,1,205000,171.067,4,1,2,-3.85,0.5,0.813
3GeeyHU1Q6xjyeXjRAjBoo,REALITY,LOST FREQUENCIES,LOST FREQUENCIES,11,2015,26,25,158474,122.08,4,1,9,-6.597,0.731,0.639
7kbTZWt7DnzIzbkyzFE1PW,FOR A BETTER DAY,AVICII,AVICII,11,2015,28,17,206067,134.983,4,0,2,-3.408,0.635,0.834
40jndh4Y9f3Z5VFmWnOq5l,THE NIGHTS,AVICII,AVICII,11,2015,29,1,282143,124.997,4,1,6,-5.989,0.695,0.837
1L85BiDXyI20zDaZvj3tIn,WAVES,MR PROBZ,MR PROBZ,11,2015,30,1,190846,119.99,4,1,1,-9.459,0.775,0.476
4DEakFTIhXT6JFyCsQUffd,THE PARTY,JOE STONE,JOE STONE,11,2015,31,9,185807,123.988,4,0,11,-4.299,0.688,0.92
6JzCO4ZzxAXhY86vTcqM1Q,DESIRE,YEARS,YEARS,11,2015,32,5,268840,122.031,4,0,10,-5.075,0.556,0.87
4q3Z5JhmptJ7EBykADaCLU,TWO MINDS,NERO,NERO,11,2015,33,9,214839,124.016,4,0,6,-4.074,0.652,0.861
6n7rJUcwmQDestMYXoSoZF,ALL CRIED OUT,BLONDE,BLONDE,11,2015,34,1,170716,122.056,4,0,0,-5.257,0.657,0.757
6PbmSCgNCDAGJfYJucqUEh,DON'T GIVE UP,BLINKIE,BLINKIE,11,2015,35,35,187317,122.993,4,1,11,-4.285,0.555,0.91
4uIFFlh1PnohLMTOtM3TCd,WISH YOU WERE MINE,PHILIP GEORGE,PHILIP GEORGE,11,2015,36,1,277998,122.998,4,0,7,-4.626,0.708,0.844
7ivZqsjeVSJWXTIjuFo7uW,WAKE ME UP,AVICII,AVICII,11,2015,37,1,269546,123.96,4,1,2,-5.876,0.492,0.79
3a0RuyCRfeZwly3mom48nP,REAL LOVE,CLEAN BANDIT,CLEAN BANDIT,11,2015,38,1,292578,104.96,4,0,9,-7.229,0.664,0.705
0cRNe7YcNqTyXd09fkUcjM,BLAME,CALVIN HARRIS,CALVIN HARRIS,11,2015,39,1,257560,128.007,4,0,5,-4.318,0.653,0.933
7nRmfGNhHKEEu5o8yFXLXt,MAGNETS,DISCLOSURE,DISCLOSURE,11,2015,40,20,199246,92.002,4,0,10,-7.874,0.704,0.647
0YC3WfFZkZBpUeaHt4Eggk,TURN THE MUSIC LOUDER,KDA,KDA,12,2015,2,1,201455,122.984,4,0,5,-5.797,0.766,0.786
22mek4IiqubGD9ctzxc69s,HOW DEEP IS YOUR LOVE,CALVIN HARRIS,CALVIN HARRIS,12,2015,3,1,212640,122.003,4,0,11,-4.373,0.738,0.868
66hayvUbTotekKU3H4ta1f,WHERE ARE U NOW,SKRILLEX,SKRILLEX,12,2015,4,1,250286,139.432,4,0,4,-4.038,0.432,0.781
2egKQvoHiCJyHXn8lRlsrl,BE RIGHT THERE,SLEEPY TOM,SLEEPY TOM,12,2015,5,2,237051,124.972,4,1,7,-5.199,0.695,0.797
4tZp15Dj8yJH3lyf0uh2A4,EASY LOVE,SIGALA,SIGALA,12,2015,6,1,228587,124.01,4,1,9,-2.887,0.696,0.955
10DZlRWwiTuxSeM9EJAi7z,GIRL IS MINE,99 SOULS,99 SOULS,12,2015,7,7,335627,118.971,4,0,1,-4.507,0.71,0.92
5wldXGLEOoRXxMWJ8rIUWE,LEAN ON,MAJOR LAZER,MAJOR LAZER,12,2015,8,1,176561,98.007,4,0,7,-3.081,0.723,0.809
3aIhJDHxr1kgTSnutJxPTH,PEANUT BUTTER JELLY,GALANTIS,GALANTIS,12,2015,9,3,203133,127.96,4,0,5,-3.247,0.708,0.945
4nzUclEJiSUwQQcCCEbNAA,ALONE NO MORE,PHILIP GEORGE,PHILIP GEORGE,12,2015,10,1,173325,120.078,4,1,8,-4.552,0.381,0.921
5tf1VVWniHgryyumXyJM7w,SUGAR,ROBIN SCHULZ,ROBIN SCHULZ,12,2015,11,11,219043,123.063,4,0,5,-5.098,0.636,0.815
5SB73InpxuEQ20qEWhOQFV,CHUNKY,FORMAT B,FORMAT B,12,2015,12,5,158115,121.989,4,1,10,-4.019,0.803,0.858
0dbQ4h3cs8QE5fOPMYdDrX,INTOXICATED,MARTIN SOLVEIG,MARTIN SOLVEIG,12,2015,13,2,159560,124.987,4,1,0,-4.008,0.792,0.688
06usxFyrH7OWjtsFKcGESO,COMING HOME,SIGMA,SIGMA,12,2015,14,12,212640,84.499,4,1,4,-4.792,0.225,0.856
6kOFGxdsjQaRdI6Elv96uQ,AIN'T NOBODY,FELIX JAEHN,FELIX JAEHN,12,2015,15,1,306947,118.002,4,1,0,-7.358,0.806,0.462
5kHiHWLcbsvTDtmHxBiaID,ARE YOU WITH ME,LOST FREQUENCIES,LOST FREQUENCIES,12,2015,16,1,138843,121.03,4,0,5,-9.882,0.776,0.574
4gek9UL5WceAq1qiZlhmGM,FIRESTONE,KYGO,KYGO,12,2015,17,1,226345,105.337,4,1,2,-10.831,0.4,0.323
5Y3LTdywsMjLsuwTmNWGVO,SWEET LOVIN',SIGALA,SIGALA,12,2015,18,18,203387,124.963,4,1,10,-1.214,0.685,0.909
3XQ7KQwUQfiaTU44mCYALZ,GLITTERBALL,SIGMA,SIGMA,12,2015,19,2,226293,140.022,4,1,0,-4.762,0.492,0.75
4bAmAVdks2Y84VNVVLXFwN,SHOW ME LOVE,SAM FELDT,SAM FELDT,12,2015,20,2,180336,117.057,4,1,0,-5.825,0.596,0.666
3GeeyHU1Q6xjyeXjRAjBoo,REALITY,LOST FREQUENCIES,LOST FREQUENCIES,12,2015,21,8,158474,122.08,4,1,9,-6.597,0.731,0.639
6PbmSCgNCDAGJfYJucqUEh,DON'T GIVE UP,BLINKIE,BLINKIE,12,2015,22,22,187317,122.993,4,1,11,-4.285,0.555,0.91
53Y0kdCa1CZ9gRqEuknfwy,BANG MY HEAD,DAVID GUETTA,DAVID GUETTA,12,2015,23,18,193333,108.061,4,1,0,-3.697,0.599,0.869
7vqUr6K2Js9Paq4kdNSOm6,HERE FOR YOU,KYGO,KYGO,12,2015,24,8,244510,105.005,4,1,10,-5.995,0.68,0.772
0TQ1FvC8TJ09iibSfwRP81,LIGHT IT UP,MAJOR LAZER,MAJOR LAZER,12,2015,25,25,166138,107.991,4,0,9,-3.782,0.747,0.877
78EQ5LZGgviMU9k0zrqv1r,OMEN,DISCLOSURE,DISCLOSURE,12,2015,26,6,196817,105.967,4,0,5,-4.838,0.615,0.781
2P4OICZRVAQcYAV2JReRfj,WAITING FOR LOVE,AVICII,AVICII,12,2015,27,4,230613,128.074,4,0,6,-3.847,0.573,0.732
46lFttIf5hnUZMGvjK0Wxo,RUNAWAY,GALANTIS,GALANTIS,12,2015,28,1,227074,126.008,4,1,1,-4.119,0.506,0.805
7u9zFAWUAZy2vdVwAIAv5s,HOUSE EVERY WEEKEND,DAVID ZOWIE,DAVID ZOWIE,12,2015,29,1,182767,122.053,4,0,0,-7.061,0.791,0.574
0b6wdul3A5sQNpIOv03OxP,OCEAN DRIVE,DUKE DUMONT,DUKE DUMONT,12,2015,30,13,206320,115.035,4,0,8,-5.049,0.689,0.709
2KNs48RkU15cVJorCwYF6I,RATHER BE,CLEAN BANDIT,CLEAN BANDIT,12,2015,31,1,385920,124.998,4,1,11,-6.415,0.852,0.857
5Qj1GzViVN8doO7Rr9DIzP,GONE MISSING,SHIFT K3Y,SHIFT K3Y,12,2015,33,33,205453,128.028,4,0,5,-2.098,0.641,0.919
2Xhd1kYKj2aee7JR3nIlRe,GO,CHEMICAL BROTHERS,CHEMICAL BROTHERS,12,2015,34,10,260697,119.965,4,0,11,-3.714,0.749,0.899
4DEakFTIhXT6JFyCsQUffd,THE PARTY,JOE STONE,JOE STONE,12,2015,35,9,185807,123.988,4,0,11,-4.299,0.688,0.92
3z94LCh3cV98bvyxBgnJbm,1,MARTIN SOLVEIG,MARTIN SOLVEIG,12,2015,36,36,193280,124.934,4,0,11,-3.824,0.767,0.808
1L85BiDXyI20zDaZvj3tIn,WAVES,MR PROBZ,MR PROBZ,12,2015,37,1,190846,119.99,4,1,1,-9.459,0.775,0.476
6JzCO4ZzxAXhY86vTcqM1Q,DESIRE,YEARS,YEARS,12,2015,38,5,268840,122.031,4,0,10,-5.075,0.556,0.87
4uIFFlh1PnohLMTOtM3TCd,WISH YOU WERE MINE,PHILIP GEORGE,PHILIP GEORGE,12,2015,39,1,277998,122.998,4,0,7,-4.626,0.708,0.844
6n7rJUcwmQDestMYXoSoZF,ALL CRIED OUT,BLONDE,BLONDE,12,2015,40,1,170716,122.056,4,0,0,-5.257,0.657,0.757
0o8nQDcnBdJP6Eh5T1zGGu,SWEET LOVIN',SIGALA,SIGALA,1,2016,1,1,203387,124.963,4,1,10,-1.214,0.685,0.909
6dky9drTX3M8Jcxg4AHyzi,NEVER FORGET YOU,MNEK,MNEK,1,2016,2,1,211907,145.946,4,0,11,-6.791,0.587,0.691
1zbTIdIbLYlXjtOqlHALh4,GIRL IS MINE,99 SOULS,99 SOULS,1,2016,3,2,216613,118.99,4,1,9,-3.6,0.683,0.943
1CjiAOoegmUDgbhKzAqSkl,WHERE ARE U NOW,SKRILLEX,SKRILLEX,1,2016,6,1,216339,139.908,4,1,7,-5.378,0.451,0.876
3MyXNxeaX3D6f5ekXaaSPt,TURN THE MUSIC LOUDER,KDA,KDA,1,2016,8,1,215653,122.944,4,0,10,-5.955,0.763,0.669
19NCvSbcSgIeUOWMamy2aU,LEAN ON,MAJOR LAZER,MAJOR LAZER,1,2016,10,1,176040,98.005,4,0,5,-4.141,0.697,0.788
5tHeZfRFr09qxWrZAP0hcA,LIGHT IT UP,MAJOR LAZER,MAJOR LAZER,1,2016,11,8,164600,108.04,4,0,9,-5.223,0.743,0.828
3oBzkcO5sOHk6fzaJwskdp,SUGAR,ROBIN SCHULZ,ROBIN SCHULZ,1,2016,12,6,324385,123.007,4,0,5,-4.664,0.84,0.822
4n9SCYODfQZbSOcgGSW9Cz,WHEN THE BASSLINE DROPS,CRAIG DAVID,CRAIG DAVID,1,2016,13,9,198987,137.036,4,0,11,-5.726,0.669,0.818
6FXEeZmjwgd221W4Tw5n0C,PEANUT BUTTER JELLY,GALANTIS,GALANTIS,1,2016,15,3,238306,126.034,4,0,0,-4.723,0.758,0.861
2FiSTH0GYpIioUgjfzMIja,STAY,KYGO,KYGO,1,2016,17,12,239465,103.027,4,1,8,-7.948,0.648,0.736
2glGP8kEfACgJdZ86kWxhN,ARE YOU WITH ME,LOST FREQUENCIES,LOST FREQUENCIES,1,2016,19,1,138013,121.02,4,0,5,-8.1,0.763,0.608
1I8tHoNBFTuoJAlh4hfVVE,FIRESTONE,KYGO,KYGO,1,2016,20,1,273684,113.055,4,0,11,-7.226,0.486,0.652
66F1oPi4qV7lQbVoJpRlp5,AIN'T NOBODY,FELIX JAEHN,FELIX JAEHN,1,2016,21,1,186147,117.963,4,0,2,-7.022,0.773,0.566
1FHEhuvd6NZAzIzDnXEowv,HOUSE EVERY WEEKEND,DAVID ZOWIE,DAVID ZOWIE,1,2016,22,1,182767,122.053,4,0,0,-7.061,0.791,0.574
6WdNaYKFdm4QD1Hn0KS4c7,1,MARTIN SOLVEIG,MARTIN SOLVEIG,1,2016,29,11,205604,150.038,4,1,2,-4.756,0.753,0.903
2kwxN1whHc0YR0cBHR5iOi,THAT'S NOT ME,SKEPTA,SKEPTA,1,2016,30,7,201080,111.962,4,1,1,-8.555,0.752,0.547
0CIaPC9TP0roOTRFyQjXOe,SHOW ME LOVE,SAM FELDT,SAM FELDT,1,2016,32,2,178253,120.97,4,1,0,-7.779,0.802,0.631
4eXHjzBs8wAHtGhlPfqprY,ALL CRIED OUT,BLONDE,BLONDE,1,2016,33,1,170716,122.056,4,0,0,-5.257,0.657,0.757
72GOkbGMMjhapYf94mkpnr,OCEAN DRIVE,DUKE DUMONT,DUKE DUMONT,1,2016,36,13,206320,115.026,4,0,8,-5.054,0.686,0.718
14j4likje3ux9pUaRBQyKj,REAL LOVE,CLEAN BANDIT,CLEAN BANDIT,1,2016,38,1,292578,104.96,4,0,9,-7.229,0.664,0.705
